"Date","Corn","LiveCattle","Soybean","SoybeanMeal","Wheat"
2022-06-24,750.25,135.350006103516,1610.75,432.600006103516,923.75
2022-07-01,754.5,134.600006103516,1626,459.700012207031,831.25
2022-07-08,778.25,133.949996948242,1630.25,478.399993896484,879.25
2022-07-15,604.25,134.925003051758,1466,431,776.75
2022-07-22,564.25,137.375,1434.5,431.5,759
2022-07-29,616.25,136.449996948242,1637,495.299987792969,807.75
2022-08-05,610.25,137.875,1614.75,499.100006103516,775.75
2022-08-12,639.75,140.225006103516,1669.25,520.200012207031,806
2022-08-19,626,141.600006103516,1488.75,448.700012207031,753.25
2022-08-26,668.75,140.800003051758,1605.25,478.100006103516,784.75
2022-09-02,669,144.550003051758,1510.5,444.100006103516,793
2022-09-09,698.5,145.675003051758,1489.25,440.899993896484,853.25
2022-09-16,677.25,145.5,1448.5,429.600006103516,859.75
2022-09-23,676.75,144.25,1425.75,439.899993896484,880.5
2022-09-30,677.5,143.274993896484,1364.75,403.200012207031,921.5
2022-10-07,683.25,145.324996948242,1367,404.899993896484,880.25
2022-10-14,689.75,146.949996948242,1383.75,418.5,859.75
2022-10-21,684.25,150.475006103516,1395.5,417.899993896484,850.75
2022-10-28,680.75,150.375,1387.75,425.399993896484,829.25
2022-11-04,681,151.649993896484,1451.5,420.399993896484,847.75
2022-11-11,658,151.524993896484,1455.5,407.399993896484,813.75
2022-11-18,667.75,153.074996948242,1428.25,410.399993896484,803.25
2022-11-25,668,153.074996948242,1436.25,408.799987792969,775.5
2022-12-02,635,153.350006103516,1438.5,424.5,737.25
2022-12-09,634.75,153.675003051758,1483.75,471.700012207031,712.75
2022-12-16,653,155.050003051758,1480,463,753.5
2022-12-23,666.25,156.899993896484,1479,455.299987792969,776
2022-12-30,678.5,154.824996948242,1519.25,478.5,792
2023-01-06,654,156.774993896484,1501.5,503.100006103516,743.5
2023-01-13,675,157.725006103516,1538.25,513,743.75
2023-01-20,676.25,156.625,1506.5,463.700012207031,741.5
2023-01-27,683,156.725006103516,1509.5,473.5,750
2023-02-03,677.5,160.274993896484,1532,496.5,756.75
2023-02-10,680.5,161.199996948242,1542.5,499.399993896484,786
2023-02-17,677.75,163.574996948242,1527.25,491.100006103516,765.5
2023-02-24,650,165.199996948242,1529,497.100006103516,708.25
2023-03-03,645.25,165.425003051758,1530.5,498.100006103516,695.75
2023-03-10,624.25,164.274993896484,1513,498.799987792969,666.75
2023-03-17,634.25,162.324996948242,1476.5,466,710.5
2023-03-24,643,163,1428.25,445.100006103516,688.5
2023-03-31,660.5,168.350006103516,1505.5,466,692.25
2023-04-06,643.5,171.074996948242,1492.5,454.299987792969,675.5
2023-04-14,666.25,174.75,1500.5,459.700012207031,682.5
2023-04-21,663.25,173.975006103516,1483.5,445.700012207031,661.75
2023-04-28,636,175.175003051758,1444.25,435.299987792969,619.75
2023-05-05,653.25,161.925003051758,1469,428.899993896484,647
2023-05-12,633.25,164.399993896484,1435,428.100006103516,624.5
2023-05-19,554.5,165.725006103516,1307.25,409.100006103516,605
2023-05-26,604,167.350006103516,1337.25,402.200012207031,616
2023-06-02,609,176.425003051758,1352.5,397.799987792969,619
2023-06-09,604.25,178.225006103516,1386.5,397.200012207031,630.25
2023-06-16,640.25,178.350006103516,1466.5,416.399993896484,688
2023-06-23,630.75,177.5,1494.5,410.700012207031,733.25
2023-06-30,554.5,181.5,1557.25,419.200012207031,636.25
2023-07-07,560.5,177,1485.5,409.600006103516,639.5
2023-07-14,599.75,180.175003051758,1495.75,430,641.5
2023-07-21,527,180.024993896484,1501,442.799987792969,697.5
2023-07-28,521,178.149993896484,1486.75,455.200012207031,704.25
2023-08-04,484.25,180.899993896484,1444,444.100006103516,633
2023-08-11,474.5,180.375,1401.25,436.899993896484,626.75
2023-08-18,479.5,178.524993896484,1362.75,403.899993896484,613.25
2023-08-25,470.75,180.675003051758,1381,422.799987792969,593.25
2023-09-01,464.75,180.149993896484,1356.25,412.700012207031,567.5
2023-09-08,468.5,183.225006103516,1349.5,411.899993896484,567.25
2023-09-15,476.25,186.925003051758,1340.25,393.600006103516,604.25
2023-09-22,477.25,187.074996948242,1296.25,388.200012207031,579.5
2023-09-29,476.75,184.199996948242,1275,375.899993896484,541.5
2023-10-06,492,183.074996948242,1266,367.600006103516,568.25
2023-10-13,493.25,185.125,1280.25,387.600006103516,579.75
2023-10-20,495.5,184.274993896484,1302.25,423.899993896484,586
2023-10-27,480.75,184,1297.25,442.399993896484,575.5
2023-11-03,477.25,183.875,1327.5,442.100006103516,572.5
2023-11-10,464,174.175003051758,1333.5,449.399993896484,575.25
2023-11-17,467,175.75,1340.25,453.299987792969,550.75
2023-11-24,463.25,170.25,1330.75,457.399993896484,548.75
2023-12-01,464.5,169.274993896484,1325,425.299987792969,577
2023-12-08,465.75,165.449996948242,1304,424.200012207031,615
2023-12-15,483,168.225006103516,1315.75,405.600006103516,629.25
2023-12-22,473,170.050003051758,1299.75,399.600006103516,616.25
2023-12-29,471.25,173.675003051758,1293.5,386,628
2024-01-05,460.75,170.574996948242,1249.75,368.600006103516,616
2024-01-12,447,171.375,1205.75,351.299987792969,596
2024-01-19,445.5,174.375,1213.25,356.5,593.25
2024-01-26,446.25,178.449996948242,1209.25,349,600.25
2024-02-02,442.75,180.550003051758,1188.5,356.799987792969,599.75
2024-02-09,429,184.625,1183.5,346.799987792969,596.75
2024-02-16,416.5,184.774993896484,1172.25,345.600006103516,560.5
2024-02-23,399.75,185.600006103516,1133,331.5,573.5
2024-03-01,412.25,188.449996948242,1143,334,560
2024-03-08,426.25,187.600006103516,1170.5,341.299987792969,526.75
2024-03-15,436.75,187.25,1198.25,334.700012207031,528.5
2024-03-22,439.25,187.5,1192.5,339.100006103516,554.75
2024-03-28,442,185,1191.5,337.700012207031,560.25
2024-04-05,434.25,178.25,1185,333.100006103516,567.25
2024-04-12,435.5,178.899993896484,1174,344.399993896484,556
2024-04-19,433.5,181.475006103516,1150.5,343.700012207031,550.25
2024-04-26,440,184.675003051758,1159.5,340,603.25
2024-05-03,447,176.675003051758,1201.75,366.5,606
2024-05-10,455.75,176.149993896484,1205,367,645.75
2024-05-17,452.5,181.050003051758,1228,368.799987792969,651.25
2024-05-24,464.75,183.699996948242,1248,386.5,697.25
2024-05-31,446.25,181.550003051758,1205,364.700012207031,678.5
2024-06-07,448.75,182.175003051758,1179.25,360.700012207031,627.5
2024-06-14,450,186.824996948242,1179.75,368.399993896484,612.75
2024-06-21,435,187.600006103516,1160.5,361.799987792969,561.5
2024-06-28,397.25,193.5,1150.5,360.5,553.5
2024-07-05,411.25,186.425003051758,1188.5,387,572.25
2024-07-12,400,182.375,1134.5,368.5,538
2024-07-19,390.5,183.100006103516,1097.25,336.799987792969,542.75
2024-07-26,394.5,188.574996948242,1077.5,353.299987792969,523.5
2024-08-02,386.5,184.100006103516,1029.25,361.5,539
2024-08-09,376.75,184.25,1028,326.299987792969,542.5
2024-08-16,370.5,182.800003051758,938.75,303.399993896484,530
2024-08-23,367.75,182.574996948242,952,306.299987792969,502.25
2024-08-30,378,185.850006103516,982,311.600006103516,532.75
2024-09-06,383.75,175.175003051758,989.25,318.399993896484,553.25
2024-09-13,390.75,177.649993896484,986.75,315.399993896484,571.25
2024-09-20,401.75,182.475006103516,1012,317.399993896484,568.5
2024-09-27,418,183.75,1065.75,343.700012207031,580
2024-10-04,424.75,187,1037.75,330.5,589.75
2024-10-11,415.75,188.600006103516,1005.5,316.5,599
2024-10-18,404.75,187.625,970,315.600006103516,572.75
2024-10-25,415.25,189.699996948242,987.75,305.799987792969,569
2024-11-01,414.5,185.925003051758,982.5,295.299987792969,568
2024-11-08,431,183.699996948242,1016.75,296.200012207031,572.5
2024-11-15,424,182.949996948242,998.5,289.600006103516,536.5
2024-11-22,425.5,186.774993896484,983.5,289.200012207031,544.25
2024-11-29,423,187.975006103516,989.5,287.100006103516,532.25
2024-12-06,430.75,187.375,993.75,283.799987792969,542.5
2024-12-13,430,193.649993896484,988.25,284.100006103516,526.5
2024-12-20,446.25,191.324996948242,974.5,294.5,533
2024-12-27,454,193.5,980,300.899993896484,546.5
2024-12-31,458.5,193.850006103516,998.25,307.600006103516,551.5
2025-01-03,450.75,194.050003051758,981,299.899993896484,529.25
2025-01-10,470.5,198.774993896484,1013.5,290.600006103516,530.75
2025-01-17,484.25,196.75,1034,297.200012207031,538.75
2025-01-24,486.5,204.774993896484,1055.75,304.899993896484,544
2025-01-31,482,204.600006103516,1042,301.100006103516,559.5
2025-02-07,487.5,200.774993896484,1049.5,301.399993896484,582.75
2025-02-14,496.25,197.75,1036,295.899993896484,600
2025-02-21,491.25,197.824996948242,1039.5,294.799987792969,590
2025-02-28,453.5,197.725006103516,1011.5,291.700012207031,537
2025-03-07,455.25,200.274993896484,1010.25,296.5,533.75
2025-03-14,445.5,203.175003051758,999.25,298.899993896484,545.75
2025-03-21,464.25,206.949996948242,1009.75,300.299987792969,558.25
2025-03-28,453.25,208.824996948242,1023,293.5,528.25
2025-04-04,460.25,202.625,977,283.100006103516,529
2025-04-11,490.25,202.475006103516,1042.75,299.600006103516,555.75
2025-04-17,482.25,209.824996948242,1036.5,295.600006103516,548.75
2025-04-25,478.75,214.25,1049.75,290,530
2025-05-02,461.25,211.100006103516,1048.75,290.200012207031,526.5
2025-05-09,441.5,214.675003051758,1044,287.200012207031,505.5
2025-05-16,443.5,212.225006103516,1050,291.899993896484,525
2025-05-23,459.5,215.800003051758,1060.25,296.200012207031,542.5
2025-05-30,444,215.475006103516,1041.75,296.299987792969,534
2025-06-06,442.5,226.300003051758,1057.25,295.700012207031,554.75
2025-06-13,444.5,225.100006103516,1069.75,291.899993896484,543.75
2025-06-20,428.75,223.024993896484,1068,284.100006103516,567.75
2025-06-27,417.5,224.75,1027.75,271.100006103516,524.75
2025-07-03,431.5,214.050003051758,1056.25,273.799987792969,547.75
2025-07-11,403,222.199996948242,1004,267.600006103516,540.75
2025-07-18,408.5,223.550003051758,1027.75,274,546.25
2025-07-25,399.5,226.475006103516,998.75,267.799987792969,538.25
2025-08-01,389.5,230.125,961.75,267.5,516.75
2025-08-08,382.75,232.550003051758,966.75,273.399993896484,514.5
2025-08-15,383.75,236.25,1022.25,283.399993896484,506.5
2025-08-22,388.25,239.949996948242,1036.5,296.700012207031,504.75
2025-08-29,398,241.899993896484,1036.75,283.600006103516,518
2025-09-05,399,235.975006103516,1006.5,280.5,501
2025-09-12,399,229.975006103516,1025.75,288.299987792969,503
2025-09-19,424,233.574996948242,1025.5,282.899993896484,522.5
2025-09-26,422,231.800003051758,1013.75,268.799987792969,519.75
2025-10-03,419,231.024993896484,1018,270.700012207031,515.25
2025-10-10,413,238.475006103516,1006.75,267.399993896484,498.5
2025-10-17,422.5,240.25,1019.5,281,503.75
2025-10-24,423.25,233.75,1041.75,294.100006103516,512.5
2025-10-31,431.5,236.600006103516,1099.75,321.600006103516,534
2025-11-07,427.25,221.350006103516,1101.75,317.100006103516,527.75
2025-11-14,430.25,219.149993896484,1112.75,322.5,527.25
2025-11-21,425.5,214.449996948242,1125,315.100006103516,527
2025-11-28,435.5,215.574996948242,1137.75,314.399993896484,531
2025-12-05,436.75,227.149993896484,1105.25,304.700012207031,537.5
2025-12-12,431.5,229.800003051758,1076.75,300.600006103516,534.5
2025-12-19,443.75,230.399993896484,1049.25,297.600006103516,509.75
2025-12-26,450,229.824996948242,1058.75,303.700012207031,519
2025-12-30,440.5,231.175003051758,1046.25,296.700012207031,510.75
